text	label
幽居厌见凡花草	2
满前姬侍皆佳丽	4
一日三回到水边	3
不曾苦醉不曾醒	3
不是寻常白玉堂	4
月华霜气入疏帘	3
镜中丝发悲来惯	2
脱襌衣裌过清明	3
新年十日逢春日	4
只有荷蜂不愁雨	3
白头不解家人语	3
犹自保郎心似石	2
屈原溺水伍员死	2
二喜集佳辰	5
何人知道诚斋叟	3
明朝遣间应无是	3
便呼伯雅竹床头	3
草庵犹记宿云边	3
神鱼泼泼上冰来	4
白发始相逢	2
好是诗人漂泊态	2
平生治狱有阴功	4
莼鲈方嫩美	4
暮色苍然上野台	2
东方万象新	4
我亦墙阴数百竿	3
宣城老吏识于公	4
风流应似赞皇时	4
不信娼家胜妾家	2
亦曾酉日放粗狂	5
十年落泊竟何成	2
放翁小艇轻如叶	3
洞中如见佳人面	4
不妨秉炬雪中归	4
晚景收心与世违	2
一冬省火又宜香	4
后浪依前作许声	3
拔山盖世何为者	3
剑外欢娱洛下闻	4
品韵由来莫与争	3
菊比渊明梅似逋	3
每将佳果比佳人	4
绝好午晴花气暖	4
不知何事爱伤情	2
轻烟变渚色	3
幽禽终日傍窗啼	3
珠络琉璃到地垂	3
尚思为国戍轮台	3
野花随意放芳妍	4
香销云凝旧僧家	3
閒送炉烟到竹梢	3
萧萧络纬夜灯前	3
一派青山景色幽	3
华筵盛会娱丝竹	4
长为已有固无由	3
十年一见都如梦	4
争教桃李不成尘	5
送君无一语	2
最爱欣欣向荣木	5
椒涂蚤却寒	3
靠福无能久不高	3
汉朝容默独危言	3
两家济济秀孙枝	4
橄榄湾南远归客	3
却有飞花舞入帷	2
喜见农祥已晨正	5
露秾冰厚更芳馨	5
惟书安可一日无	3
若见桃花生圣解	3
且环流水醉流杯	3
弟兄相贼斁天伦	2
十载京尘染布衣	2
殿殿叩星扉	3
几时真有六军来	1
欲知州近远	3
少年入内教歌舞	3
山为仁者乐	4
春山犬吠武陵源	3
冬候寒威凛未央	3
紫掖鸣环奉鞠衣	4
睡觉不知天晓未	3
梅杏樱桃总脱枝	3
横斜影里惜花残	2
春风陌上醒归去	4
碎叶方舆考独精	3
秦弊于今未息肩	2
天地中间本自宽	3
月落天山闻一声	2
柴门不出蓬生径	3
定知何逊牵诗兴	4
不用廉纤便霈然	4
檐间双雀有时斗	3
侬爱同心草	4
合有些凉到老夫	4
杏花时节在江南	4
正复羞为女主臣	1
腰瘦故知闲事恼	2
午睡觉来桐影转	3
爱尔九华来秀色	4
地下中郎今不作	3
笑谈佳节宾朋集	5
啼尽杜鹃枝上血	2
津桥杨柳绿纤纤	4
会有求来不得时	2
每逢觞酌不知还	5
老觉尘机渐渐深	2
便是当年让国心	2
暮天窈窈山衔日	4
暑雨无时水及堂	3
退士愤骄虏	2
少慕浮名百种痴	3
不嫌铜斗通宵击	3
恰似吴僧夜讲时	4
静院莺啼竹	4
中心自怪少忧伤	3
鸟啼一夜劝归去	2
犹罪当时太失愚	1
城南一段春如锦	5
涂金博山烟夜吐	3
桑苧柴桑一世豪	4
卸却征衣卧客窗	2
文昌星象尽东来	5
椎奴跣婢皆辞去	3
花枝稍稍暗红上	4
窗外时来一双鸭	3
一笑同看岩下井	3
人烟近处放牛多	3
雪糁久团霜后朶	4
我将口舌击奸谀	4
沙颓水暂浑	3
放下锄头好再来	3
二图心悟非师传	2
美人醉后擘江蟹	4
豺虎正纵横	2
独自占芳辰	4
到此经今三纪春	3
画角吟龙叠鼓喧	3
短檠灯火夜初长	4
高人遗迹空佳句	2
大醉害心风	3
柱后藏身教不见	3
归扫松楸下	2
一双角子影娉婷	4
老鳏狂怪谁嗔责	2
一日风光直万金	4
尔民元是汉人民	3
莫将一病苦忧煎	3
昨夜行宫传好语	4
诗就呻吟不要工	3
再游未尽平生兴	4
万年枝叶表皇图	4
忽得好风还自喜	4
埋名惭愧芦中老	3
莫遣潮沙淀海湄	3
我昔属官今属我	3
落帆未觉扬州远	3
茸茸翦熟丝	3
忍到更深枕上流	1
点点沃枯焦	2
欲指吴松何处是	3
笑撚吟髭数暮鸦	5
槁街未遽要汝首	2
金薄镂春旛	5
晴少春光浅	2
哀思不禁发全皤	1
不动丝毫过玉关	3
能忘旧日恩	2
霜下石桥滑	3
请祝圣人如一口	5
禹功胡可忘	3
万年难觅老莱衣	1
此身已在浙中行	3
久坐檐楹师弟子	4
嗟予老瘴天	2
良辰午正端	4
只得徐妃半面妆	3
一曲清商近尤好	5
无数青山水拍天	3
淮山裹在银城里	3
节近清明路近家	3
濠上全知鱼乐无	3
白苇黄芦尚带秋	3
刺彘才能得利兵	3
百廊三殿惟眢井	2
金花五色诰	5
只恐蹉跎醉似泥	2
京索先生三尺坟	2
泣尽白头相别泪	1
不满先生一笑中	4
重泉一念一伤神	1
免恼嵇康索报书	3
雨叶六番春	5
霜皮剥落紫龙鳞	3
浑浑洛尾入淮流	2
心清无梦腹便便	3
载笑亲心乐	5
薄暮尘襟始一开	5
平泉墅又开	3
冻虀冷面欲宜人	4
同是一悲秋	1
只闻芳树语提壶	3
预知子能来	3
高堂有母各欢心	4
上书假传非无例	3
雨馀禽语催天晓	4
要是愁人闻自惊	1
破雨游山也莫嫌	4
回首哀湍未觉遥	2
种种闲愁先上眉	2
江流作涨吾其鱼	3
月冷空房不见人	2
扑蝇堕地犹能旋	3
醉饱要胜饥欲死	2
五老三神果可徵	4
九卦先生忧患馀	3
尽日舞风浑不倦	3
止有黔馿技一蹄	2
祇应提处是虚鞭	3
残机夜歇金萤度	2
此身更似沧浪水	3
故祠寂寞掩朱门	2
会赏能知已不凡	4
斜占墙阴独未残	2
更来花下成真赏	4
轰饮题诗夜满山	3
可奈长安自古尘	2
笄珈三度拜恩荣	5
今喜相亲在化城	5
临流好起云章阁	5
春信分明到草庐	3
应是西陵古驿台	3
芳草知谁种	3
要令道骨合仙方	4
不了一毫事	2
绝胜共笑亿千场	4
火云飞电远连天	4
青天笑我独诗痴	4
时时暂到梦中来	4
海上蟠桃方结子	4
斑骓别后月纤纤	2
秾李争春犹办此	3
何况今朝杏园里	3
此去知名长命缕	3
泠泠玉佩声	4
恰如顷刻在三天	3
欲得荆轲捐七尺	3
尘埃一段思归路	2
證果红楼梦里人	2
解钓鲈鱼能几人	3
对客挥毫秦少游	3
也应糠覈怪君肥	2
大学成功在九年	3
谏者不能回	2
从此春风春雨后	3
不解缫丝替人织	2
日烘霞底未成昏	2
年过五十鬓如丝	3
但馀花草怨秋深	2
呜咽寒涛作雨声	2
何处尘埃瘦老翁	1
云阔烟深树	3
此生惟有梦来时	3
第看陵麦青青句	3
扪虱当时颇自奇	3
船中仰看爱松风	4
庆源衮衮多英杰	5
锦幕护春霜	4
劳作云心鹤眼看	3
红染桃花雪压梨	4
朝进东门营	3
中路因循我所长	3
依依故国樊川恨	2
旧好孔嘉惟此夕	5
花开日日去看花	4
相忘何必是江湖	4
声声在竹扉	4
如椽且与貌宜秋	4
三旬蚕忌闭门中	3
似应寒蛩砌下歌	2
尽道满城无国艳	3
还忧得到家添忆	2
梦入巴山万里天	3
烟茸雾态玉芙蓉	3
儿女灯前窃笑频	3
今日横堤几树鸦	2
月思霜哀亦可人	4
雨来一洗肺肝热	3
祇为天时太暖生	3
版舆当日到莆阳	3
雨罢蜘蛛却出檐	3
笑供沉水和欢道	4
微月淡芜城	3
浪愁草草酴醾过	2
大河东去自滔滔	4
珍重逢秋莫弃捐	2
半酣美酒听韶钧	4
红蕉朱槿不将来	4
不须富贵慕蚍蜉	4
大雅遗音独尔知	4
凉花渐盛暑花稀	3
香暖犹宜爱日烘	5
鲤鱼甘旨慈亲乐	4
大垆贮酒千万斛	3
半年旌旆四曾来	4
忠魂一去讵能还	2
也将佳节劝杯盘	3
萃涣义何居	3
若道归仁滩更好	3
到还僧院心期在	3
圣心无所隔	4
欲问金沙信	3
下滩不似上滩劳	3
寂寂危亭藓晕侵	2
尽付萧萧暮雨中	2
槐嫩风高麦秀寒	3
塍间白水细无声	4
今日宁南门下过	3
青春上国多	4
有人中夜揽衣裘	2
三处西湖一色秋	3
不寐常攲枕	2
人言忠献是前身	3
春寒憀慄作春愁	2
千里梁陈一眺分	3
谢家有句元无继	2
村路小家无此客	3
上书恸哭君何苦	1
碧酒时倾一两杯	4
徒咏春洲杜若香	3
人不知渠只我知	3
好在绿杨堤上路	3
欢喜犹如见故庐	4
清歌一曲倒金壶	4
西风北雪杀南花	2
睡乡幸有闲田地	4
自接曲生蓬户外	3
煮得占禾半是藷	3
雨声旋听树惊秋	3
讳学金陵犹有说	3
四野欢声拥海潮	4
独住青山客	3
不叹征帆无了期	3
山头今日是春台	5
割生献馘古来无	2
安得孤根连夜发	1
穷奢毕竟输渔父	3
首断故应无断者	2
午梦初回理旧琴	3
只教宫人咏洞萧	2
风起云飞不自由	2
夜阑长满寝衣中	3
尽携爽气出云间	4
仙去逍遥境	2
却作腾腾任运人	3
寒侵貂褐叹吾衰	2
独倚西楼夜渐深	2
仁孝自应禳百沴	4
不为诗人食谮人	2
朝来骤有风兼雨	3
尚有威名海内传	3
良宵四座尽儒冠	4
喜闻宜麦更宜蚕	5
不悟身边一斗红	3
不喜人题木居士	3
到城莫说忠州恶	3
不为苍生惠嘉种	2
万道虹光育蚌珍	4
盘筯纷纷笑语中	5
檐头排溜密如帘	3
暂谪岂蹉跎	2
中和节里半春天	3
不曾一字犯阴何	3
况是登临更送归	2
晓来两鹊屋山鸣	3
此中昨夜共谁游	2
独搔蓬鬓立西风	2
落日明孤塔	2
国家元气久摧颓	2
烟海漫漫共此垠	4
流落天涯一病身	2
永期千岁作全人	4
秦川草木多如荠	3
问渠情味似侬不	3
鸳鸯不肯眠	2
平叔曾过魏秀才	3
尽日裴回倚寺门	2
碧落摇光霁后来	4
王谢江山久萧索	2
雨里匆匆怨出郊	2
无边剎境一毫端	3
兰溪欲到怪生难	3
自点雌黄改自诗	3
今年不是雨来悭	3
不堪憔悴沈郎腰	1
又携刀笔泛膺舟	3
侵黑行飞一两声	3
更作讙声动地催	4
谢恩新入凤皇城	4
而为虎豹宅	3
南枝北枝风日催	3
州人未散烦携酒	3
空庭皓月明	4
船到阊门尽未关	3
今宵第一莫啼猿	2
客途幽梦苦凄凄	1
扶来玉辇静无尘	4
百年犹见典刑存	3
坐听嘉陵江水声	2
一笑能回万壑春	5
寻源特致谷帘汤	4
万株绛翠图难画	3
争如在陇头	3
笼樊今始开	3
三贤无像亦无堂	2
愁终不肯去	1
未央宫阙锦辉煌	5
欲遂羲和去得无	2
佳墅名园怕近城	3
满衣血泪与尘埃	1
试问淮南风月主	3
江清日暖芦花转	3
风霜从我老衡茅	5
紫笑何如白笑强	3
乱蝉鸣古树	4
岭南春去尽从伊	3
追路饯余三百里	2
若邪犹自惜凉荷	2
啼杀樯乌孤月惨	2
马鞭斜揖笑回头	3
犹将虎竹为身累	3
花开仙馆宴春宵	4
往往偷开水上莲	4
江水粼粼鸭绿新	4
曵杖行歌意欲仙	4
莫对溪山话京洛	3
东家人祝双双寿	4
只教和雾看灵山	3
蓝田风采照花城	4
使旗同驻赏秋风	4
铜柱南边毒草春	3
看取青铜两处磨	3
夭桃如笑柳如妆	5
昔别矜年少	3
不妨閒处作工夫	3
犹作常时五马看	3
露涤铅粉节	4
春风送暖入屠苏	4
行贪遂失归	3
绝荆棘地号慈祥	4
当年悲痛此翁知	2
当年伏地全杨李	3
翠木苍藤水一方	3
十年相国非吾愿	3
喜到眉端蹙更湾	4
一盂佳豆一编诗	4
惊醒幻境费疑猜	1
已把十诗镌乐石	3
嘉哉行赏自宜昭	4
彷佛吹箫月夜闻	3
饥肠雷动且吟诗	3
未省尽幽寻	3
何人堪伴玉山颓	1
客程五月过梁山	3
三径寒华空怅望	2
道人心性如天马	3
晚花虽小亦应稀	3
不言知是九华山	3
慢拍红牙转眼波	4
等闲忘却故人期	2
蹇馿破帽耸鸢肩	3
旋旋分张乞小诗	2
女僮流汗逐毡軿	3
尧时未必专歌颂	4
声声在耳边	1
伯仲怡然意甚真	4
昨日春风花满山	4
五更初听雨	3
老子平生只荷锄	3
物性由来易变迁	3
雪消风暖不生尘	4
怒雷挟雨更追奔	3
老农那问客心苦	3
日暖风和天地春	4
从来有恨君多哭	1
行云行雨迷三峡	3
昆山瑞玉题真篆	3
声声伴寂寥	2
贯朽何时发积藏	2
须把青苔滴似穿	3
石盆新雨长兰孙	4
先探门前有客无	3
佳人隔溪笑	4
一从身世两相遗	3
门第崔卢又盛年	3
老我廿年耽夜色	3
瑞日赋工岂迷色	3
强作短章同寄与	3
孤鸾舞镜不作双	2
便是天然绿绮琴	4
泪眼山河夕照红	1
前时送画船	3
开户日高春寂寂	2
茅檐烟里语双双	4
玉带围腰揽镜初	4
志士悲歌泪满巾	1
从此劝君休外慕	3
赢得旬馀分外春	4
枉了辛勤设网罗	3
四时淑景催行乐	4
丹碧参差盛一时	4
再转誉弥休	2
去国三千里	3
迟死独堪悲	1
懒逐时人斗折来	3
山城日月迟	2
水凈风微船牵慢	4
升龙观里春光早	4
花枝劣相絓人衣	3
吹花折柳却成愁	2
聚散人生集渚鸿	2
大堤花里锦江前	4
相逢彼此问平安	3
拍天湖水钓丝寒	4
曰耄之年永息机	4
熟炒堆盘放筯空	4
昨夜云飞雁	3
草圣诗情元未减	3
一夜东风不知惜	2
化工还有些儿欠	3
百结更双蟠	3
正是风骚屈宋乡	4
有负慇勤见赠篇	3
轻装爱淡红	4
他乡处处堪悲事	1
一江故作两江分	2
三尺垄头呜咽水	2
寿酒诸王次第传	4
尘渍苔侵数行墨	2
舞爱月留人	4
骑吏朝来有喜声	4
散花忽到毘耶室	2
自披衣被扫僧房	3
知公家有似梅人	3
尘几从教鼠迹存	2
细看原是掷梭人	3
楼中愁杀碧虚云	2
不须三秀巧相谀	2
留与人间夜夜看	2
饮罢冥搜无好语	3
哭问钱塘江上月	1
頼是白公资佛力	3
小桥分路入青苔	3
四座欢欣观酒德	5
杨柳芙蓉不柰寒	3
山翁一向贪奇趣	3
累世不加兵	3
又向园林作好春	4
不妨特地拜文公	4
十五谁家窈窕娘	4
把酒逢迎酋虏笑	2
武夷东道是何人	3
况兼疲病损心兵	1
何如蛮素乐华年	4
功成尚有赤松期	3
莫遣画船歌舞散	3
野亭和暖杏花风	4
遗老垂洟送远游	2
为报薰风莫急吹	2
赏过日长添一线	4
长疑蹙破镜中山	2
便有飞虫密处粘	3
分手暮江寒	2
恐是凝酥染得黄	4
路近城南已怕行	2
彷佛如风雷	3
万里西风熟秔稻	3
舞阳渡口新河水	3
不是檐声不放眠	3
燕语莺啼百啭新	4
不知有意复无情	2
天欲恼人消几许	4
责偿难免竹竿坡	3
听泉看石不分明	3
平章诗句政冥搜	2
麦垄千机绿锦坊	4
万歳复千秋	5
楚楚轻衫翦薄纱	3
如今直上银河去	5
莲叶头巾道样裁	3
将谓在孤山	3
只有苍颜日憔悴	1
小雨轻风春一半	2
何处能令客思消	2
我行正在画图间	4
纳官赎罪人何在	2
身似匡庐老病僧	2
搴篷小散睡瞢腾	3
山寺云深隠几僧	3
仁气已蒸全楚尽	3
自是仙家多乐事	4
江平不肯流	2
明月清风愁并案	2
应共三英同夜赏	3
折得双头喜欲颠	5
信有亡身一言尽	2
更把秋阳懊恼渠	2
争挽新花比并襦	4
通宵痛饮此花下	5
故含春恨泣残红	2
匈奴莫复倚长戈	3
药寮灯火正相亲	3
藕花无数水中开	3
翁媪耽眠日已暾	4
词采今存干蛊身	3
舞馀片片梨花落	3
喜见儿童色	4
更将数点无声雨	3
才开一两葩	4
何况三年濯锦游	3
明日酒醒应满地	2
百战沙场野叟闲	3
日永称头陀	3
东南烟水湿青春	2
遶溪越陌渐成行	3
天阍变化地	3
劳苦君王八马奔	2
桂树冰轮两不齐	2
占验笑京房	4
长恨齐眉人已往	1
宁与嵇公写琴操	3
景物可怜人寂寞	2
溧阳少府是前身	3
善刀何止解千牛	3
春去春来只自怜	2
永昭芳誉冠虞嫔	4
若是诗人都富贵	3
虔奉黼帷承渥惠	5
写真欲寄儿孙看	3
时清闾里俱安业	4
犹待时平隠华山	3
世间尤物难调护	2
岁暮有严霜	2
九老丰标堪济美	5
水精盏映碧琳腴	4
犹恐得生归	1
独立斜阳影正长	3
学梳松鬓试新裙	3
惊闻厌代尽沾襟	2
一枝开过竹巴篱	4
满江寒雨正萧骚	2
世外那无仙可学	3
何年移植对芳蹊	2
吾身行若何	3
爽气平分桂影高	4
总角黎家三四童	3
不堪花落几宫槐	1
江头尽醉似泥何	3
小结金钱银缕胜	4
閒坐又怜风乍来	2
不到罗浮便得休	3
晚遭吕范攻尤峻	2
牧儿不解丘墟恨	2
微烛窥人愁断肠	1
莫忘当年作记人	3
橐装已笑分诸子	4
驱使花枝苦未休	1
相如病骨怕秋寒	2
莫教颤脱梢头雪	3
自笑痴人饕口腹	5
子美审言儿	4
开门放入前山翠	3
直到中兴守家法	4
衰病豁除千日外	3
白鹤青云也不难	3
仙云拥寿山	3
生前意气今何在	2
茄欲紫垂拳	4
蓂开三叶景初妍	4
代谢不容发	3
床头历日鬓丝丝	2
君看名在丹台者	3
行行爱好山	4
伐性蛾眉贾祸长	2
时入梦中来	3
闺阃诚难与国防	2
头上春霖脚底泥	3
蟾影舞花真窈窕	5
只恐为僧僧不了	2
爱只是情仁是性	3
自送鞦韆不要人	2
留得典刑传菊圃	3
绝喜他乡见似人	5
一路逢人尽贺予	4
榕叶满庭莺乱啼	1
颇能戴眼笑庭绅	4
雪与梅花两逼真	4
白云堆里著黄云	4
肯寻冷淡做生活	3
重任今兹典浩穰	4
扬鞭暮出锦官城	3
未免人间五鼎烹	2
和风开冻一层天	2
眼有玄花因悼亡	2
争将世上无期别	2
北州遗颂蔼嘉声	5
白发风前只叹嗟	1
春色洋洋妙趣生	5
云低闻雁过	3
四十如今欠一年	2
只应既斩斯高后	3
今日龙輴恸哭随	2
明朝走马过溪看	3
故将多瑞秀云来	4
说与南人亦自愁	1
午窗晴日睡闻莺	4
老来事业转荒唐	2
小鸭看从笔下生	3
光禄九男君独秀	4
谱与本经俱过眼	3
不为乾坤减战场	3
腻红殷紫叠重台	4
闲立春塘烟澹澹	3
罪过渠侬商略秋	2
阿房才废又华清	3
因循移病依香火	3
笋蕨肥时又一来	4
寒泉自换菖蒲水	3
不如吹入酒杯中	4
秃毫冰砚竟无奇	2
阀阅盛山西	3
凛然无畏斥降臣	3
穷腊贫家絺纻单	2
何须地上见钱流	3
边头传吉语	4
闻郎江上唱歌声	3
不信道人心似鐡	2
秋风忽起家山意	3
点梅还道寿阳来	3
为忧玩色堕军实	1
飞徧黄花一一枝	3
背时容易入新秋	2
秋千与花影	3
朔风高紧掠河楼	3
不论胜负端何似	3
少年哀艳杂雄奇	2
风火隔乡关	3
风从独树忽然来	3
从今步步行平地	4
故留胜赏到清明	5
须写当时颜段碑	3
那得随人尽作痴	1
二十四年三往返	3
纵教轻担亦疲劳	2
朝来阁雨喜新晴	5
安石风流无奈何	3
玉梨皴雨泪阑干	2
花如烂漫妆	4
不解愁人闻亦愁	2
日觉树林稀	3
江上今朝我送君	2
一枝红映压墙娇	4
可能炙背春风里	3
笋蕨堆盘荐酒卮	4
西风袅袅露漙漙	2
爱花须让爱莲花	4
旁人大笑从他笑	4
不应先作北归人	3
入门失问翁高姓	3
此生定向江湖老	3
丽词堪与雪儿歌	4
满斟杯酒慰寒山	4
饭中有药出闽乡	3
一寸沈机万古同	3
先后无丑好	3
兜率寺高宜望月	4
初作眉头皱	3
悠然轻万钟	4
满载清閒一棹孤	4
此身未死长为客	2
冰消水面波光动	4
跣婢椎奴少得闲	2
初结绳时俗已浇	3
花村无吏打门声	3
习习东风二月馀	4
罗带江流碧玉峰	3
回首向风飙	3
柳营唯有军中戏	3
哀丝豪竹负中年	2
刀绳祈死蒋山佣	1
吾学空门非学仙	3
愚臣独抱枯鱼泣	1
西风篱落抱枯藤	2
却算游程岁月遥	2
虽无桃李颜	3
曾非结客去寻春	2
黑山鬼窟翻筋斗	4
野鸟不知人意绪	2
济时肯杀身	2
春松秋菊可同时	2
便觉阳和振枯槁	4
绝色浓香别眼看	4
残年岂是春	2
朱门日日教歌舞	3
三百青钱买一枝	3
何言马蹄下	3
散为岳麓橘洲春	4
极目黄茅际白沙	3
未信玄晖独擅能	3
水禽栖处解无藤	3
贤供窈窕求	4
白头朝夕自相催	2
谁信今朝还政后	2
不下青山老白云	3
莫将西子愧无盐	3
楚腰肠断掌中轻	2
公才酬酢有馀闲	3
此情此语喜相符	4
痴子未知天上乐	4
吹作春愁处处飞	1
危亭独上忽徬徨	2
为客寡欢娱	2
推起船篷忽到家	4
怡和巷口夕阳斜	3
只留离骚在世间	2
自入燕关人世隔	2
送君南浦泪如丝	2
雨过斜阳燕子衔	4
煨芋当时话已新	4
幸有清溪三百曲	4
索党恣狺狺	3
杯觞滟滟红烧酒	4
不觉前船阁在滩	3
